term_code,crn,subject,course_number,section,title,credits,capacity,enrolled,seats_remaining,waitlist_capacity,waitlist_count,instructors,meetings,notes
"{""code"":202502,""description"":""Spring 2026""}",20478,"{""code"":""SPA"",""description"":""Hispanic Studies""}",265,A,Spanish for the Professions,1,,,25,,,"[{""first_name"":""Mili"",""last_name"":""Paredes Chanca"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""3234"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20479,"{""code"":""SPA"",""description"":""Hispanic Studies""}",271,A,Hispanic Humanities I,1,,,25,,,"[{""first_name"":""Angela"",""last_name"":""Willis"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""2198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20480,"{""code"":""SPA"",""description"":""Hispanic Studies""}",272,A,Hispanic Humanities II,1,,,25,,,"[{""first_name"":""Luis"",""last_name"":""Pena"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""3187"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20481,"{""code"":""SPA"",""description"":""Hispanic Studies""}",272,B,Hispanic Humanities II,1,,,25,,,"[{""first_name"":""Luis"",""last_name"":""Pena"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1215"",""end_time"":""1330"",""class_time"":""1215 - 0130pm"",""room"":""3198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20482,"{""code"":""SPA"",""description"":""Hispanic Studies""}",307,A,The Bilingual Mind,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""2187"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20483,"{""code"":""SPA"",""description"":""Hispanic Studies""}",324,A,Emotionl Comm Medievel Iberia,1,,,25,,,"[{""first_name"":""Samuel"",""last_name"":""Sanchez-Sanchez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0815"",""end_time"":""0930"",""class_time"":""0815 - 0930am"",""room"":""3209"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20782,"{""code"":""SPA"",""description"":""Hispanic Studies""}",329,A,IS: Spa Lit Prior to 1700,1,,,25,,,"[{""first_name"":""Samuel"",""last_name"":""Sanchez-Sanchez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20544,"{""code"":""SPA"",""description"":""Hispanic Studies""}",348,A,Cultural Politics of Flamenco,1,,,25,,,"[{""first_name"":""Samuel"",""last_name"":""Sanchez-Sanchez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""3209"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20485,"{""code"":""SPA"",""description"":""Hispanic Studies""}",352,A,Contemp Latin American Cinema,1,,,25,,,"[{""first_name"":""Luis"",""last_name"":""Pena"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""3198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20543,"{""code"":""SPA"",""description"":""Hispanic Studies""}",376,A, Latinx Border Crossings,1,,,25,,,"[{""first_name"":""Charles"",""last_name"":""Geyer"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""1027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20486,"{""code"":""SPA"",""description"":""Hispanic Studies""}",384,A,Special Topics (post-1800),1,,,25,,,"[{""first_name"":""Magdalena"",""last_name"":""Maiz-Pena"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1215"",""end_time"":""1330"",""class_time"":""1215 - 0130pm"",""room"":""3187"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20487,"{""code"":""SPA"",""description"":""Hispanic Studies""}",409,A,Race&Empire in Hisp Atlantic  ,1,,,25,,,"[{""first_name"":""Patricio"",""last_name"":""Boyer"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""B027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20488,"{""code"":""SPA"",""description"":""Hispanic Studies""}",422,A,Puerto Rico: Arts & Resistance,1,,,25,,,"[{""first_name"":""Angela"",""last_name"":""Willis"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""1430"",""end_time"":""1545"",""class_time"":""0230 - 0345pm"",""room"":""3198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""34+"",""description"":""Juniors and Seniors only until the first day of class""},{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20671,"{""code"":""SPA"",""description"":""Hispanic Studies""}",499,A,"Sr Honors, Tutorial & Thesis",1,,,25,,,"[{""first_name"":""Samuel"",""last_name"":""Sanchez-Sanchez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20495,"{""code"":""THE"",""description"":""Theatre""}",200,A,Production Technology,1,,,25,,,"[{""first_name"":""Abigail"",""last_name"":""Akard"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""132"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}},{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""130"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20496,"{""code"":""THE"",""description"":""Theatre""}",210,A,Leadrshp&Mgt in Arts,1,,,25,,,"[{""first_name"":""Karli"",""last_name"":""Henderson"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1430"",""end_time"":""1520"",""class_time"":""0230 - 0320pm"",""room"":""109"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}}]","[{""code"":""XLST"",""description"":""Cross-listed; see course description for equivalent course (registration may be changed later if needed).""}]"
"{""code"":202502,""description"":""Spring 2026""}",20497,"{""code"":""THE"",""description"":""Theatre""}",232,A,Scene Painting,1,,,25,,,"[{""first_name"":""Anita"",""last_name"":""Tripathi"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[5],""weekdays"":""F"",""start_time"":""1030"",""end_time"":""1320"",""class_time"":""1030 - 0120pm"",""room"":""130"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20498,"{""code"":""THE"",""description"":""Theatre""}",245,A,Acting I,1,,,25,,,"[{""first_name"":""James"",""last_name"":""Webb"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0855"",""end_time"":""1055"",""class_time"":""0855 - 1055am"",""room"":""100"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20499,"{""code"":""THE"",""description"":""Theatre""}",245,B,Acting I,1,,,25,,,"[{""first_name"":""Shawn"",""last_name"":""Halliday"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1430"",""end_time"":""1620"",""class_time"":""0230 - 0420pm"",""room"":""100"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20500,"{""code"":""THE"",""description"":""Theatre""}",310,A,Adv Leadrshp&Mgt in Arts,1,,,25,,,"[{""first_name"":""Karli"",""last_name"":""Henderson"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1430"",""end_time"":""1520"",""class_time"":""0230 - 0320pm"",""room"":""109"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}}]","[{""code"":""XLST"",""description"":""Cross-listed; see course description for equivalent course (registration may be changed later if needed).""}]"
"{""code"":202502,""description"":""Spring 2026""}",20501,"{""code"":""THE"",""description"":""Theatre""}",345,A,Acting II,1,,,25,,,"[{""first_name"":""Ann Marie"",""last_name"":""Costa"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""1230"",""end_time"":""1420"",""class_time"":""1230 - 0220pm"",""room"":""100"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20502,"{""code"":""THE"",""description"":""Theatre""}",372,A,August Wilson's Ten-Play Cycle,1,,,25,,,"[{""first_name"":""James"",""last_name"":""Webb"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1215"",""end_time"":""1330"",""class_time"":""1215 - 0130pm"",""room"":""1027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20843,"{""code"":""THE"",""description"":""Theatre""}",397,A,Technical Direction,1,,,25,,,"[{""first_name"":""Abigail"",""last_name"":""Akard"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20503,"{""code"":""THE"",""description"":""Theatre""}",410,A,Advanced Theatre Making,1,,,25,,,"[{""first_name"":""Ann Marie"",""last_name"":""Costa"",""campus_id"":""AUTHORIZATION_REQUIRED""},{""first_name"":""Anita"",""last_name"":""Tripathi"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""0930"",""end_time"":""1120"",""class_time"":""0930 - 1120am"",""room"":""132"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}},{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""0930"",""end_time"":""1120"",""class_time"":""0930 - 1120am"",""room"":""100"",""building"":{""code"":""CUNN"",""description"":""Cunningham Fine Arts""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20829,"{""code"":""THE"",""description"":""Theatre""}",498,A,Honors Thesis,1,,,25,,,"[{""first_name"":""James"",""last_name"":""Webb"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20518,"{""code"":""WRI"",""description"":""Writing Program""}",101,A,Writing with Gandhi,1,,,25,,,"[{""first_name"":""Ved"",""last_name"":""Patel"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""3196"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""1"",""description"":""First-years only""},{""code"":""W"",""description"":""WRI courses are not available to students in Humanities or who have already met the composition requirement""}]"
"{""code"":202502,""description"":""Spring 2026""}",20519,"{""code"":""WRI"",""description"":""Writing Program""}",101,B,Death,1,,,25,,,"[{""first_name"":""Jason"",""last_name"":""Blum"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""2234"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""1"",""description"":""First-years only""},{""code"":""W"",""description"":""WRI courses are not available to students in Humanities or who have already met the composition requirement""}]"
"{""code"":202502,""description"":""Spring 2026""}",20520,"{""code"":""WRI"",""description"":""Writing Program""}",101,C,#MeToo,1,,,25,,,"[{""first_name"":""Katie"",""last_name"":""Horowitz"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""2209"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""1"",""description"":""First-years only""},{""code"":""W"",""description"":""WRI courses are not available to students in Humanities or who have already met the composition requirement""}]"
"{""code"":202502,""description"":""Spring 2026""}",20617,"{""code"":""WRI"",""description"":""Writing Program""}",101,CC,Politics of Love,1,,,25,,,"[{""first_name"":""Natalie"",""last_name"":""Gasparowicz"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""0805"",""end_time"":""0920"",""class_time"":""0805 - 0920am"",""room"":""2196"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""1"",""description"":""First-years only""},{""code"":""W"",""description"":""WRI courses are not available to students in Humanities or who have already met the composition requirement""}]"
"{""code"":202502,""description"":""Spring 2026""}",20522,"{""code"":""WRI"",""description"":""Writing Program""}",101,E,Here and There: Writing Place,1,,,25,,,"[{""first_name"":""Maddie"",""last_name"":""Norris"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1030"",""end_time"":""1120"",""class_time"":""1030 - 1120am"",""room"":""1096"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""1"",""description"":""First-years only""},{""code"":""W"",""description"":""WRI courses are not available to students in Humanities or who have already met the composition requirement""}]"
